time:	0.017	q:	-5.16751e-20      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-5.50282e-18  -1.7939e-17            0 -1.63203e-17  1.92282e-29 -1.24563e-19
time:	0.018	q:	-5.71779e-20      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-5.72163e-18 -1.89156e-17            0 -1.65423e-17  1.89326e-29 -1.25312e-19
time:	0.019	q:	-6.28995e-20      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 -5.9328e-18 -1.98904e-17            0 -1.67644e-17  1.85996e-29 -1.17106e-19
time:	0.02	q:	-6.88323e-20      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-6.13684e-18 -2.08636e-17            0 -1.69864e-17   1.8239e-29 -1.16132e-19
time:	0.021	q:	-7.49692e-20      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-6.33372e-18 -2.18351e-17            0 -1.72085e-17   1.7854e-29 -1.09703e-19
time:	0.022	q:	-8.13029e-20      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-6.52382e-18  -2.2805e-17            0 -1.73195e-17  1.74514e-29 -1.07752e-19
time:	0.023	q:	-8.78267e-20      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 -6.7072e-18 -2.37734e-17            0 -1.74305e-17  1.70341e-29 -1.02493e-19
time:	0.024	q:	-9.45339e-20      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-6.88415e-18 -2.47403e-17            0 -1.75415e-17  1.66068e-29 -1.00019e-19
time:	0.025	q:	-1.01418e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-7.05478e-18 -2.57057e-17            0 -1.76525e-17  1.61718e-29 -9.55515e-20
time:	0.026	q:	-1.08473e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-7.21934e-18 -2.66697e-17            0 -1.77636e-17  1.57324e-29 -9.28289e-20
time:	0.027	q:	-1.15692e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-7.37794e-18 -2.76324e-17            0 -1.78746e-17  1.52904e-29 -8.89174e-20
time:	0.028	q:	-1.2307e-19     -1.5708      1.5708     -1.5708     -1.5708      1.5708	 dq:	-7.53079e-18 -2.85938e-17            0 -1.79856e-17  1.48482e-29 -8.61102e-20
time:	0.029	q:	-1.30601e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-7.67804e-18 -2.95538e-17            0 -1.80966e-17  1.44072e-29 -8.26061e-20
time:	0.03	q:	-1.38279e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-7.81986e-18 -3.05126e-17            0 -1.80966e-17  1.39689e-29 -7.98115e-20
time:	0.031	q:	-1.46099e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-7.51734e-18 -3.03653e-17            0 -1.92069e-17  9.23478e-30  3.62427e-19
time:	0.032	q:	-1.53616e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-7.23792e-18 -3.02234e-17            0 -2.02061e-17  5.32716e-30  7.36816e-21
time:	0.033	q:	-1.60854e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-6.95526e-18 -3.00807e-17            0 -2.10942e-17  1.88342e-30  2.77129e-19
time:	0.034	q:	-1.67809e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-6.68957e-18 -2.99419e-17            0 -2.18714e-17 -9.57357e-31  5.76582e-20
time:	0.035	q:	-1.74499e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-6.42463e-18 -2.98033e-17            0 -2.25375e-17 -3.43062e-30  2.21665e-19
time:	0.036	q:	-1.80924e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-6.17275e-18 -2.96677e-17            0 -2.32037e-17 -5.46227e-30   8.5487e-20
time:	0.037	q:	-1.87096e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 -5.9239e-18 -2.95329e-17            0 -2.37588e-17 -7.20659e-30  1.84679e-19
time:	0.038	q:	-1.9302e-19     -1.5708      1.5708     -1.5708     -1.5708      1.5708	 dq:	-6.12461e-18 -3.05052e-17            0 -2.30926e-17 -4.32698e-30 -3.39348e-19
time:	0.039	q:	-1.99145e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-5.86236e-18 -3.03673e-17            0 -2.36478e-17  -6.3465e-30  5.16982e-19
time:	0.04	q:	-2.05007e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 -5.6354e-18 -3.02374e-17            0 -2.40918e-17 -7.76436e-30 -1.61108e-19
time:	0.041	q:	-2.10643e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-5.39331e-18 -3.01041e-17            0 -2.45359e-17 -9.15051e-30  3.63024e-19
time:	0.042	q:	-2.16036e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-5.17524e-18 -2.99763e-17            0  -2.4869e-17 -1.01257e-29 -5.44324e-20
time:	0.043	q:	-2.21211e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-4.95018e-18 -2.98469e-17            0 -2.52021e-17 -1.10456e-29  2.65916e-19
time:	0.044	q:	-2.26161e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 -4.7421e-18 -2.97215e-17            0 -2.55351e-17 -1.16826e-29  8.47615e-21
time:	0.045	q:	-2.30903e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-4.53189e-18 -2.95955e-17            0 -2.57572e-17 -1.22596e-29   2.0384e-19
time:	0.046	q:	-2.35435e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-4.77326e-18 -3.05773e-17            0  -2.4869e-17 -8.34106e-30 -3.94381e-19
time:	0.047	q:	-2.40209e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-4.54812e-18 -3.04478e-17            0 -2.52021e-17 -9.48811e-30  5.21184e-19
time:	0.048	q:	-2.44757e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-4.35912e-18 -3.03268e-17            0 -2.55351e-17 -1.01358e-29 -2.02226e-19
time:	0.049	q:	-2.49116e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-4.15246e-18 -3.02016e-17            0 -2.57572e-17 -1.08742e-29  3.58461e-19
time:	0.05	q:	-2.53268e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-3.96999e-18 -3.00821e-17            0 -2.59792e-17 -1.12821e-29 -8.66084e-20
time:	0.051	q:	-2.57238e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-3.77864e-18 -2.99604e-17            0 -2.62013e-17 -1.17253e-29  2.56366e-19
time:	0.052	q:	-2.61017e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-3.60403e-18 -2.98427e-17            0 -2.64233e-17 -1.19483e-29 -1.78315e-20
time:	0.053	q:	-2.64621e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-3.42581e-18 -2.97241e-17            0 -2.65343e-17 -1.21783e-29    1.916e-19
time:	0.054	q:	-2.68047e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-3.25967e-18 -2.96083e-17            0 -2.66454e-17 -1.22609e-29  2.23206e-20
time:	0.055	q:	-2.71306e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-3.09305e-18 -2.94924e-17            0 -2.67564e-17 -1.23377e-29  1.49858e-19
time:	0.056	q:	-2.74399e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-3.37459e-18 -3.04834e-17            0 -2.57572e-17 -8.01588e-30 -3.94027e-19
time:	0.057	q:	-2.77774e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-3.19023e-18 -3.03634e-17            0 -2.59792e-17 -8.80482e-30  4.80141e-19
time:	0.058	q:	-2.80964e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-3.03951e-18 -3.02512e-17            0 -2.62013e-17 -9.16416e-30 -2.09705e-19
time:	0.059	q:	-2.84004e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-2.87114e-18 -3.01349e-17            0 -2.64233e-17 -9.65093e-30  3.25793e-19
time:	0.06	q:	-2.86875e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-2.72505e-18 -3.00237e-17            0 -2.65343e-17 -9.85767e-30 -9.84698e-20
time:	0.061	q:	-2.896e-19    -1.5708     1.5708    -1.5708    -1.5708     1.5708	 dq:	-2.56972e-18 -2.99104e-17            0 -2.66454e-17 -1.01287e-29  2.29249e-19
time:	0.062	q:	-2.9217e-19     -1.5708      1.5708     -1.5708     -1.5708      1.5708	 dq:	-2.42961e-18 -2.98006e-17            0 -2.67564e-17 -1.02163e-29 -3.19824e-20
time:	0.063	q:	-2.94599e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-2.28534e-18 -2.96899e-17            0 -2.68674e-17 -1.03335e-29  1.68279e-19
time:	0.064	q:	-2.96885e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-2.15188e-18 -2.95816e-17            0 -2.69784e-17 -1.03301e-29  7.14261e-21
time:	0.065	q:	-2.99036e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-2.45633e-18 -3.05779e-17            0 -2.59792e-17 -6.03844e-30 -3.09813e-19
time:	0.066	q:	-3.01493e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-2.30154e-18 -3.04648e-17            0 -2.62013e-17 -6.78856e-30  3.87354e-19
time:	0.067	q:	-3.03794e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-2.17386e-18 -3.03578e-17            0 -2.64233e-17 -7.17804e-30 -1.63087e-19
time:	0.068	q:	-3.05968e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-2.03235e-18 -3.02477e-17            0 -2.65343e-17 -7.65358e-30  2.63933e-19
time:	0.069	q:	-3.08001e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-1.90887e-18 -3.01418e-17            0 -2.66454e-17 -7.89219e-30 -7.46446e-20
time:	0.07	q:	-3.09909e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-1.77826e-18 -3.00342e-17            0 -2.67564e-17 -8.17035e-30  1.86638e-19
time:	0.071	q:	-3.11688e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-1.66005e-18 -2.99294e-17            0 -2.68674e-17 -8.29194e-30 -2.18814e-20
time:	0.072	q:	-3.13348e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-1.53874e-18  -2.9824e-17            0 -2.69784e-17 -8.42838e-30  1.37736e-19
time:	0.073	q:	-3.14886e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-1.42627e-18 -2.97206e-17            0 -2.70894e-17 -8.46086e-30  9.07037e-21
time:	0.074	q:	-3.16313e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-1.31313e-18  -2.9617e-17            0 -2.72005e-17 -8.49593e-30  1.06339e-19
time:	0.075	q:	-3.17626e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-1.20659e-18  -2.9515e-17            0 -2.73115e-17 -8.46185e-30  2.67161e-20
time:	0.076	q:	-3.18832e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-1.53982e-18 -3.05179e-17            0 -2.62013e-17 -4.12531e-30 -3.53286e-19
time:	0.077	q:	-3.20372e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-1.41096e-18 -3.04107e-17            0 -2.64233e-17  -4.8641e-30  3.94056e-19
time:	0.078	q:	-3.21783e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-1.31008e-18   -3.031e-17            0 -2.65343e-17 -5.23511e-30 -1.94926e-19
time:	0.079	q:	-3.23093e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-1.19338e-18 -3.02056e-17            0 -2.66454e-17 -5.71414e-30  2.63029e-19
time:	0.08	q:	-3.24287e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-1.09499e-18 -3.01055e-17            0 -2.67564e-17 -5.95296e-30 -9.90595e-20
time:	0.081	q:	-3.25382e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-9.88008e-19 -3.00033e-17            0 -2.68674e-17 -6.24573e-30  1.81344e-19
time:	0.082	q:	-3.2637e-19     -1.5708      1.5708     -1.5708     -1.5708      1.5708	 dq:	-8.93354e-19  -2.9904e-17            0 -2.69784e-17 -6.38062e-30 -4.14711e-20
time:	0.083	q:	-3.27263e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-7.94475e-19 -2.98037e-17            0 -2.70894e-17 -6.53977e-30  1.30009e-19
time:	0.084	q:	-3.28058e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-7.04188e-19 -2.97055e-17            0 -2.72005e-17 -6.59461e-30 -7.30398e-21
time:	0.085	q:	-3.28762e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-6.12305e-19 -2.96068e-17            0 -2.73115e-17 -6.65811e-30  9.73661e-20
time:	0.086	q:	-3.29374e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-5.26661e-19 -2.95096e-17            0 -2.73115e-17 -6.65246e-30  1.25554e-20
time:	0.087	q:	-3.29901e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-8.80026e-19 -3.05172e-17            0 -2.62013e-17 -2.34822e-30  -3.6279e-19
time:	0.088	q:	-3.30781e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-7.70874e-19 -3.04145e-17            0 -2.64233e-17 -3.11937e-30  3.81481e-19
time:	0.089	q:	-3.31552e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-6.89048e-19 -3.03182e-17            0 -2.65343e-17 -3.52511e-30 -2.04534e-19
time:	0.09	q:	-3.32241e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 -5.9094e-19 -3.02181e-17            0 -2.66454e-17 -4.03885e-30  2.51642e-19
time:	0.091	q:	-3.32832e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-5.10567e-19 -3.01221e-17            0 -2.67564e-17 -4.31375e-30 -1.08523e-19
time:	0.092	q:	-3.33342e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-4.21141e-19  -3.0024e-17            0 -2.68674e-17 -4.64245e-30  1.70889e-19
time:	0.093	q:	-3.33763e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-3.43512e-19 -2.99286e-17            0 -2.69784e-17 -4.81394e-30 -5.06482e-20
time:	0.094	q:	-3.34107e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-2.61213e-19 -2.98322e-17            0 -2.70894e-17 -5.00941e-30  1.20318e-19
time:	0.095	q:	-3.34368e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-1.87015e-19 -2.97376e-17            0 -2.72005e-17 -5.10075e-30 -1.61189e-20
time:	0.096	q:	-3.34555e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 -1.1079e-19 -2.96426e-17            0 -2.73115e-17 -5.20037e-30  8.83252e-20
time:	0.097	q:	-3.34666e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-4.03491e-20 -2.95488e-17            0 -2.73115e-17  -5.2307e-30  4.13908e-21
time:	0.098	q:	-3.34706e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-4.08502e-19 -3.05599e-17            0 -2.62013e-17 -9.61941e-31  -3.7126e-19
time:	0.099	q:	-3.35115e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-3.13713e-19 -3.04605e-17            0 -2.64233e-17 -1.76824e-30  3.73476e-19
time:	0.1	q:	-3.35428e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-2.45855e-19 -3.03674e-17            0 -2.65343e-17 -2.20854e-30 -2.12492e-19
time:	0.101	q:	-3.35674e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-1.61315e-19 -3.02705e-17            0 -2.66454e-17 -2.75637e-30  2.44047e-19
time:	0.102	q:	-3.35836e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 -9.4135e-20 -3.01775e-17            0 -2.67564e-17 -3.06472e-30 -1.16014e-19
time:	0.103	q:	-3.3593e-19     -1.5708      1.5708     -1.5708     -1.5708      1.5708	 dq:	-1.75269e-20 -3.00824e-17            0 -2.68674e-17 -3.42629e-30  1.63694e-19
time:	0.104	q:	-3.35947e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 4.76427e-20 -2.99899e-17            0 -2.69784e-17 -3.62999e-30 -5.77076e-20
time:	0.105	q:	-3.359e-19    -1.5708     1.5708    -1.5708    -1.5708     1.5708	 dq:	 1.17834e-19 -2.98962e-17            0 -2.70894e-17 -3.85704e-30   1.1351e-19
time:	0.106	q:	-3.35782e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 1.80264e-19 -2.98044e-17            0 -2.72005e-17 -3.97927e-30 -2.27766e-20
time:	0.107	q:	-3.35601e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 2.45054e-19 -2.97119e-17            0 -2.73115e-17 -4.10913e-30  8.18873e-20
time:	0.108	q:	-3.35356e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	  3.0438e-19 -2.96208e-17            0 -2.73115e-17   -4.169e-30 -2.14274e-21
time:	0.109	q:	-3.35052e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 3.64473e-19 -2.95295e-17            0 -2.73115e-17  -4.2288e-30  6.17021e-20
time:	0.11	q:	-3.34688e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	-1.84949e-20 -3.05439e-17            0 -2.62013e-17  5.79853e-32 -4.29285e-19
time:	0.111	q:	-3.34706e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 6.56254e-20  -3.0447e-17            0 -2.64233e-17 -7.73177e-31  4.06364e-19
time:	0.112	q:	-3.3464e-19     -1.5708      1.5708     -1.5708     -1.5708      1.5708	 dq:	 1.20195e-19  -3.0357e-17            0 -2.65343e-17 -1.20954e-30 -2.50468e-19
time:	0.113	q:	-3.3452e-19     -1.5708      1.5708     -1.5708     -1.5708      1.5708	 dq:	 1.94109e-19 -3.02625e-17            0 -2.66454e-17    -1.78e-30  2.61928e-19
time:	0.114	q:	-3.34326e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 2.49171e-19 -3.01723e-17            0 -2.67564e-17  -2.0935e-30 -1.41554e-19
time:	0.115	q:	-3.34077e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 3.15408e-19 -3.00796e-17            0 -2.68674e-17 -2.47667e-30  1.72495e-19
time:	0.116	q:	-3.33762e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 3.69399e-19 -2.99897e-17            0 -2.69784e-17 -2.69133e-30 -7.54923e-20
time:	0.117	q:	-3.33392e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 4.29589e-19 -2.98983e-17            0 -2.70894e-17 -2.93947e-30  1.16859e-19
time:	0.118	q:	-3.32963e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 4.81626e-19 -2.98089e-17            0 -2.72005e-17 -3.07629e-30 -3.56837e-20
time:	0.119	q:	-3.32481e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 5.36846e-19 -2.97187e-17            0 -2.73115e-17 -3.22694e-30   8.2006e-20
time:	0.12	q:	-3.31944e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 5.86459e-19 -2.96297e-17            0 -2.73115e-17 -3.30357e-30 -1.19452e-20
time:	0.121	q:	-3.31358e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 6.37439e-19 -2.95405e-17            0 -2.73115e-17 -3.38387e-30  5.99465e-20
time:	0.122	q:	-3.3072e-19     -1.5708      1.5708     -1.5708     -1.5708      1.5708	 dq:	 2.45361e-19 -3.05571e-17            0 -2.62013e-17  8.84978e-31 -4.37077e-19
time:	0.123	q:	-3.30475e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 3.20829e-19 -3.04622e-17            0 -2.64233e-17  3.36704e-32  4.03561e-19
time:	0.124	q:	-3.30154e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 3.66835e-19 -3.03741e-17            0 -2.65343e-17 -4.21155e-31 -2.56927e-19
time:	0.125	q:	-3.29787e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 4.32551e-19 -3.02815e-17            0 -2.66454e-17 -1.01132e-30  2.58579e-19
time:	0.126	q:	-3.29355e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 4.79553e-19 -3.01932e-17            0 -2.67564e-17 -1.34336e-30 -1.47101e-19
time:	0.127	q:	-3.28875e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 5.38033e-19 -3.01022e-17            0 -2.68674e-17  -1.7457e-30  1.68901e-19
time:	0.128	q:	-3.28337e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	  5.8443e-19 -3.00141e-17            0 -2.69784e-17 -1.97868e-30 -8.03897e-20
time:	0.129	q:	-3.27753e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 6.37288e-19 -2.99244e-17            0 -2.70894e-17  -2.2454e-30  1.13203e-19
time:	0.13	q:	-3.27115e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 6.82164e-19 -2.98366e-17            0 -2.72005e-17 -2.40012e-30  -4.0099e-20
time:	0.131	q:	-3.26433e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 7.30457e-19  -2.9748e-17            0 -2.73115e-17 -2.56868e-30  7.83926e-20
time:	0.132	q:	-3.25703e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 7.73317e-19 -2.96607e-17            0 -2.73115e-17 -2.66266e-30 -1.59852e-20
time:	0.133	q:	-3.24929e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 8.17754e-19  -2.9573e-17            0 -2.73115e-17 -2.76017e-30  5.64367e-20
time:	0.134	q:	-3.24112e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 4.19307e-19  -3.0591e-17            0 -2.62013e-17  1.49196e-30 -4.40812e-19
time:	0.135	q:	-3.23692e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 4.88598e-19 -3.04975e-17            0 -2.64233e-17  6.24164e-31  4.00187e-19
time:	0.136	q:	-3.23204e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 5.28597e-19 -3.04108e-17            0 -2.65343e-17  1.53295e-31 -2.60403e-19
time:	0.137	q:	-3.22675e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 5.88482e-19 -3.03196e-17            0 -2.66454e-17 -4.52622e-31  2.55358e-19
time:	0.138	q:	-3.22087e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 6.29816e-19 -3.02326e-17            0 -2.67564e-17 -8.00009e-31 -1.50351e-19
time:	0.139	q:	-3.21457e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 6.82794e-19 -3.01429e-17            0 -2.68674e-17 -1.21738e-30   1.6584e-19
time:	0.14	q:	-3.20774e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	 dq:	 7.23843e-19  -3.0056e-17            0 -2.69784e-17 -1.46499e-30 -8.34388e-20
time:	0.141	q:	-3.2005e-19     -1.5708      1.5708     -1.5708     -1.5708      1.5708	 dq:	  7.7151e-19 -2.99675e-17            0 -2.70894e-17 -1.74601e-30    1.103e-19
